X, Y
0.498510280736516, 0.498510280736516
0.49921738751770256, 0.49921738751770256
0.49992449429888913, 0.49992449429888913
0.5006316010800756, 0.5006316010800756
0.5013387078612622, 0.5013387078612622
0.5020458146424488, 0.5020458146424488
0.5027529214236353, 0.5027529214236353
0.5034600282048218, 0.5034600282048218
0.5041671349860084, 0.5041671349860084
0.504874241767195, 0.504874241767195
0.5055813485483814, 0.5055813485483814
0.506288455329568, 0.506288455329568
0.5069955621107546, 0.5069955621107546
0.5077026688919412, 0.5077026688919412
0.5084097756731277, 0.5084097756731277
0.5091168824543142, 0.5091168824543142
0.5098239892355008, 0.5098239892355008
0.5105310960166873, 0.5105310960166873
0.5112382027978739, 0.5112382027978739
0.5119453095790605, 0.5119453095790605
0.5126524163602469, 0.5126524163602469
0.5133595231414335, 0.5133595231414335
0.5140666299226201, 0.5140666299226201
0.5147737367038067, 0.5147737367038067
0.5154808434849931, 0.5154808434849931
0.5161879502661797, 0.5161879502661797
0.5168950570473663, 0.5168950570473663
0.5176021638285528, 0.5176021638285528
0.5183092706097394, 0.5183092706097394
0.5190163773909259, 0.5190163773909259
0.5197234841721124, 0.5197234841721124
0.520430590953299, 0.520430590953299
0.5211376977344856, 0.5211376977344856
0.5218448045156721, 0.5218448045156721
0.5225519112968586, 0.5225519112968586
0.5232590180780452, 0.5232590180780452
0.5239661248592318, 0.5239661248592318
0.5246732316404183, 0.5246732316404183
0.5253803384216048, 0.5253803384216048
0.5260874452027914, 0.5260874452027914
0.526794551983978, 0.526794551983978
0.5275016587651645, 0.5275016587651645
0.528208765546351, 0.528208765546351
0.5289158723275376, 0.5289158723275376
0.5296229791087241, 0.5296229791087241
0.5303300858899107, 0.5303300858899107
0.5310371926710973, 0.5310371926710973
0.5317442994522837, 0.5317442994522837
0.5324514062334703, 0.5324514062334703
0.5331585130146569, 0.5331585130146569
0.5338656197958435, 0.5338656197958435
0.5345727265770299, 0.5345727265770299
0.5352798333582165, 0.5352798333582165
0.5359869401394031, 0.5359869401394031
0.5366940469205896, 0.5366940469205896
0.5374011537017762, 0.5374011537017762
0.5381082604829627, 0.5381082604829627
0.5388153672641492, 0.5388153672641492
0.5395224740453358, 0.5395224740453358
0.5402295808265224, 0.5402295808265224
0.5409366876077089, 0.5409366876077089
0.5416437943888954, 0.5416437943888954
0.542350901170082, 0.542350901170082
0.5430580079512686, 0.5430580079512686
0.5437651147324551, 0.5437651147324551
0.5444722215136416, 0.5444722215136416
0.5451793282948282, 0.5451793282948282
0.5458864350760148, 0.5458864350760148
0.5465935418572013, 0.5465935418572013
0.5473006486383878, 0.5473006486383878
0.5480077554195744, 0.5480077554195744
0.5487148622007609, 0.5487148622007609
0.5494219689819475, 0.5494219689819475
0.5501290757631341, 0.5501290757631341
0.5508361825443205, 0.5508361825443205
0.5515432893255071, 0.5515432893255071
0.5522503961066937, 0.5522503961066937
0.5529575028878803, 0.5529575028878803
0.5536646096690667, 0.5536646096690667
0.5543717164502533, 0.5543717164502533
0.5550788232314399, 0.5550788232314399
0.5557859300126264, 0.5557859300126264
0.556493036793813, 0.556493036793813
0.5572001435749995, 0.5572001435749995
0.557907250356186, 0.557907250356186
0.5586143571373726, 0.5586143571373726
0.5593214639185592, 0.5593214639185592
0.5600285706997457, 0.5600285706997457
0.5607356774809322, 0.5607356774809322
0.5614427842621188, 0.5614427842621188
0.5621498910433054, 0.5621498910433054
0.562856997824492, 0.562856997824492
0.5635641046056784, 0.5635641046056784
0.564271211386865, 0.564271211386865
0.5649783181680516, 0.5649783181680516
0.5656854249492381, 0.5656854249492381
0.5663925317304246, 0.5663925317304246
0.5670996385116112, 0.5670996385116112
0.5678067452927977, 0.5678067452927977
0.5685138520739843, 0.5685138520739843
0.5692209588551709, 0.5692209588551709
0.5699280656363573, 0.5699280656363573
0.5706351724175439, 0.5706351724175439
0.5713422791987305, 0.5713422791987305
0.5720493859799171, 0.5720493859799171
0.5727564927611035, 0.5727564927611035
0.5734635995422901, 0.5734635995422901
0.5741707063234767, 0.5741707063234767
0.5748778131046631, 0.5748778131046631
0.5755849198858497, 0.5755849198858497
0.5762920266670363, 0.5762920266670363
0.5769991334482227, 0.5769991334482227
0.5777062402294093, 0.5777062402294093
0.5784133470105959, 0.5784133470105959
0.5791204537917825, 0.5791204537917825
0.579827560572969, 0.579827560572969
0.5805346673541555, 0.5805346673541555
0.5812417741353421, 0.5812417741353421
0.5819488809165286, 0.5819488809165286
0.5826559876977152, 0.5826559876977152
0.5833630944789017, 0.5833630944789017
0.5840702012600882, 0.5840702012600882
0.5847773080412748, 0.5847773080412748
0.5854844148224614, 0.5854844148224614
0.586191521603648, 0.586191521603648
0.5868986283848344, 0.5868986283848344
0.587605735166021, 0.587605735166021
0.5883128419472076, 0.5883128419472076
0.5890199487283941, 0.5890199487283941
0.5897270555095806, 0.5897270555095806
0.5904341622907672, 0.5904341622907672
0.5911412690719537, 0.5911412690719537
0.5918483758531403, 0.5918483758531403
0.5925554826343269, 0.5925554826343269
0.5932625894155134, 0.5932625894155134
0.5939696961966999, 0.5939696961966999
0.5946768029778865, 0.5946768029778865
0.5953839097590731, 0.5953839097590731
0.5960910165402595, 0.5960910165402595
0.5967981233214461, 0.5967981233214461
0.5975052301026327, 0.5975052301026327
0.5982123368838193, 0.5982123368838193
0.5989194436650058, 0.5989194436650058
0.5996265504461923, 0.5996265504461923
0.6003336572273789, 0.6003336572273789
0.6010407640085654, 0.6010407640085654
0.601747870789752, 0.601747870789752
0.6024549775709385, 0.6024549775709385
0.603162084352125, 0.603162084352125
0.6038691911333116, 0.6038691911333116
0.6045762979144982, 0.6045762979144982
0.6052834046956848, 0.6052834046956848
0.6059905114768712, 0.6059905114768712
0.6066976182580578, 0.6066976182580578
0.6074047250392444, 0.6074047250392444
0.6081118318204309, 0.6081118318204309
0.6088189386016174, 0.6088189386016174
0.609526045382804, 0.609526045382804
0.6102331521639905, 0.6102331521639905
0.6109402589451771, 0.6109402589451771
0.6116473657263637, 0.6116473657263637
0.6123544725075502, 0.6123544725075502
0.6130615792887367, 0.6130615792887367
0.6137686860699233, 0.6137686860699233
0.6144757928511099, 0.6144757928511099
0.6151828996322963, 0.6151828996322963
0.6158900064134829, 0.6158900064134829
0.6165971131946695, 0.6165971131946695
0.617304219975856, 0.617304219975856
0.6180113267570426, 0.6180113267570426
0.6187184335382291, 0.6187184335382291
0.6194255403194157, 0.6194255403194157
0.6201326471006022, 0.6201326471006022
0.6208397538817888, 0.6208397538817888
0.6215468606629753, 0.6215468606629753
0.6222539674441618, 0.6222539674441618
0.6229610742253484, 0.6229610742253484
0.623668181006535, 0.623668181006535
0.6243752877877216, 0.6243752877877216
0.625082394568908, 0.625082394568908
0.6257895013500946, 0.6257895013500946
0.6264966081312812, 0.6264966081312812
0.6272037149124677, 0.6272037149124677
0.6279108216936542, 0.6279108216936542
0.6286179284748408, 0.6286179284748408
0.6293250352560273, 0.6293250352560273
0.6300321420372139, 0.6300321420372139
0.6307392488184005, 0.6307392488184005
0.631446355599587, 0.631446355599587
0.6321534623807735, 0.6321534623807735
0.6328605691619601, 0.6328605691619601
0.6335676759431467, 0.6335676759431467
0.6342747827243332, 0.6342747827243332
0.6349818895055197, 0.6349818895055197
0.6356889962867063, 0.6356889962867063
0.6363961030678928, 0.6363961030678928
0.6371032098490794, 0.6371032098490794
0.6378103166302659, 0.6378103166302659
0.6385174234114525, 0.6385174234114525
0.639224530192639, 0.639224530192639
0.6399316369738256, 0.6399316369738256
0.6406387437550122, 0.6406387437550122
0.6413458505361986, 0.6413458505361986
0.6420529573173852, 0.6420529573173852
0.6427600640985718, 0.6427600640985718
0.6434671708797584, 0.6434671708797584
0.6441742776609448, 0.6441742776609448
0.6448813844421314, 0.6448813844421314
0.645588491223318, 0.645588491223318
0.6462955980045045, 0.6462955980045045
0.6470027047856911, 0.6470027047856911
0.6477098115668776, 0.6477098115668776
0.6484169183480641, 0.6484169183480641
0.6491240251292507, 0.6491240251292507
0.6498311319104373, 0.6498311319104373
0.6505382386916237, 0.6505382386916237
0.6512453454728103, 0.6512453454728103
0.6519524522539969, 0.6519524522539969
0.6526595590351835, 0.6526595590351835
0.65336666581637, 0.65336666581637
0.6540737725975565, 0.6540737725975565
0.6547808793787431, 0.6547808793787431
0.6554879861599296, 0.6554879861599296
0.6561950929411162, 0.6561950929411162
0.6569021997223027, 0.6569021997223027
0.6576093065034893, 0.6576093065034893
0.6583164132846758, 0.6583164132846758
0.6590235200658624, 0.6590235200658624
0.659730626847049, 0.659730626847049
0.6604377336282354, 0.6604377336282354
0.661144840409422, 0.661144840409422
0.6618519471906086, 0.6618519471906086
0.6625590539717952, 0.6625590539717952
0.6632661607529816, 0.6632661607529816
0.6639732675341682, 0.6639732675341682
0.6646803743153546, 0.6646803743153546
0.6653874810965412, 0.6653874810965412
0.6660945878777278, 0.6660945878777278
0.6668016946589144, 0.6668016946589144
0.6675088014401008, 0.6675088014401008
0.6682159082212874, 0.6682159082212874
0.668923015002474, 0.668923015002474
0.6696301217836605, 0.6696301217836605
0.6703372285648471, 0.6703372285648471
0.6710443353460336, 0.6710443353460336
0.6717514421272202, 0.6717514421272202
0.6724585489084067, 0.6724585489084067
0.6731656556895933, 0.6731656556895933
0.6738727624707798, 0.6738727624707798
0.6745798692519663, 0.6745798692519663
0.6752869760331529, 0.6752869760331529
0.6759940828143395, 0.6759940828143395
0.676701189595526, 0.676701189595526
0.6774082963767125, 0.6774082963767125
0.6781154031578991, 0.6781154031578991
0.6788225099390857, 0.6788225099390857
0.6795296167202722, 0.6795296167202722
0.6802367235014587, 0.6802367235014587
0.6809438302826453, 0.6809438302826453
0.6816509370638318, 0.6816509370638318
0.6823580438450184, 0.6823580438450184
0.683065150626205, 0.683065150626205
0.6837722574073914, 0.6837722574073914
0.684479364188578, 0.684479364188578
0.6851864709697646, 0.6851864709697646
0.6858935777509512, 0.6858935777509512
0.6866006845321376, 0.6866006845321376
0.6873077913133242, 0.6873077913133242
0.6880148980945108, 0.6880148980945108
0.6887220048756973, 0.6887220048756973
0.6894291116568839, 0.6894291116568839
0.6901362184380704, 0.6901362184380704
0.690843325219257, 0.690843325219257
0.6915504320004435, 0.6915504320004435
0.6922575387816301, 0.6922575387816301
0.6929646455628166, 0.6929646455628166
0.6936717523440031, 0.6936717523440031
0.6943788591251897, 0.6943788591251897
0.6950859659063763, 0.6950859659063763
0.6957930726875629, 0.6957930726875629
0.6965001794687493, 0.6965001794687493
0.6972072862499359, 0.6972072862499359
0.6979143930311225, 0.6979143930311225
0.698621499812309, 0.698621499812309
0.6993286065934955, 0.6993286065934955
0.7000357133746821, 0.7000357133746821
0.7007428201558686, 0.7007428201558686
0.7014499269370552, 0.7014499269370552
0.7021570337182418, 0.7021570337182418
0.7028641404994282, 0.7028641404994282
0.7035712472806148, 0.7035712472806148
0.7042783540618014, 0.7042783540618014
0.704985460842988, 0.704985460842988
0.7056925676241744, 0.7056925676241744
0.706399674405361, 0.706399674405361
0.7071067811865476, 0.7071067811865476
0.707813887967734, 0.707813887967734
0.7085209947489207, 0.7085209947489207
0.7092281015301072, 0.7092281015301072
0.7099352083112938, 0.7099352083112938
0.7106423150924802, 0.7106423150924802
0.7113494218736669, 0.7113494218736669
0.7120565286548534, 0.7120565286548534
0.7127636354360399, 0.7127636354360399
0.7134707422172264, 0.7134707422172264
0.7141778489984131, 0.7141778489984131
0.7148849557795995, 0.7148849557795995
0.7155920625607861, 0.7155920625607861
0.7162991693419726, 0.7162991693419726
0.7170062761231593, 0.7170062761231593
0.7177133829043457, 0.7177133829043457
0.7184204896855323, 0.7184204896855323
0.7191275964667189, 0.7191275964667189
0.7198347032479054, 0.7198347032479054
0.7205418100290919, 0.7205418100290919
0.7212489168102786, 0.7212489168102786
0.721956023591465, 0.721956023591465
0.7226631303726516, 0.7226631303726516
0.7233702371538381, 0.7233702371538381
0.7240773439350248, 0.7240773439350248
0.7247844507162112, 0.7247844507162112
0.7254915574973978, 0.7254915574973978
0.7261986642785843, 0.7261986642785843
0.7269057710597709, 0.7269057710597709
0.7276128778409574, 0.7276128778409574
0.728319984622144, 0.728319984622144
0.7290270914033304, 0.7290270914033304
0.7297341981845171, 0.7297341981845171
0.7304413049657036, 0.7304413049657036
0.7311484117468902, 0.7311484117468902
0.7318555185280767, 0.7318555185280767
0.7325626253092633, 0.7325626253092633
0.7332697320904498, 0.7332697320904498
0.7339768388716365, 0.7339768388716365
0.7346839456528229, 0.7346839456528229
0.7353910524340095, 0.7353910524340095
0.736098159215196, 0.736098159215196
0.7368052659963826, 0.7368052659963826
0.7375123727775691, 0.7375123727775691
0.7382194795587557, 0.7382194795587557
0.7389265863399421, 0.7389265863399421
0.7396336931211288, 0.7396336931211288
0.7403407999023153, 0.7403407999023153
0.7410479066835018, 0.7410479066835018
0.7417550134646883, 0.7417550134646883
0.742462120245875, 0.742462120245875
0.7431692270270615, 0.7431692270270615
0.743876333808248, 0.743876333808248
0.7445834405894346, 0.7445834405894346
0.7452905473706212, 0.7452905473706212
0.7459976541518076, 0.7459976541518076
0.7467047609329943, 0.7467047609329943
0.7474118677141808, 0.7474118677141808
0.7481189744953674, 0.7481189744953674
0.7488260812765538, 0.7488260812765538
0.7495331880577405, 0.7495331880577405
0.750240294838927, 0.750240294838927
0.7509474016201135, 0.7509474016201135
0.7516545084013, 0.7516545084013
0.7523616151824867, 0.7523616151824867
0.7530687219636731, 0.7530687219636731
0.7537758287448597, 0.7537758287448597
0.7544829355260462, 0.7544829355260462
0.7551900423072329, 0.7551900423072329
0.7558971490884193, 0.7558971490884193
0.756604255869606, 0.756604255869606
0.7573113626507925, 0.7573113626507925
0.758018469431979, 0.758018469431979
0.7587255762131655, 0.7587255762131655
0.7594326829943522, 0.7594326829943522
0.7601397897755386, 0.7601397897755386
0.7608468965567252, 0.7608468965567252
0.7615540033379117, 0.7615540033379117
0.7622611101190984, 0.7622611101190984
0.7629682169002848, 0.7629682169002848
0.7636753236814714, 0.7636753236814714
0.7643824304626579, 0.7643824304626579
0.7650895372438445, 0.7650895372438445
0.765796644025031, 0.765796644025031
0.7665037508062176, 0.7665037508062176
0.767210857587404, 0.767210857587404
0.7679179643685907, 0.7679179643685907
0.7686250711497772, 0.7686250711497772
0.7693321779309639, 0.7693321779309639
0.7700392847121503, 0.7700392847121503
0.7707463914933369, 0.7707463914933369
0.7714534982745234, 0.7714534982745234
0.77216060505571, 0.77216060505571
0.7728677118368965, 0.7728677118368965
0.7735748186180831, 0.7735748186180831
0.7742819253992695, 0.7742819253992695
0.7749890321804562, 0.7749890321804562
0.7756961389616427, 0.7756961389616427
0.7764032457428293, 0.7764032457428293
0.7771103525240157, 0.7771103525240157
0.7778174593052024, 0.7778174593052024
0.7785245660863889, 0.7785245660863889
0.7792316728675754, 0.7792316728675754
0.7799387796487619, 0.7799387796487619
0.7806458864299486, 0.7806458864299486
0.781352993211135, 0.781352993211135
0.7820600999923217, 0.7820600999923217
0.7827672067735082, 0.7827672067735082
0.7834743135546948, 0.7834743135546948
0.7841814203358812, 0.7841814203358812
0.7848885271170679, 0.7848885271170679
0.7855956338982544, 0.7855956338982544
0.786302740679441, 0.786302740679441
0.7870098474606274, 0.7870098474606274
0.7877169542418141, 0.7877169542418141
0.7884240610230006, 0.7884240610230006
0.7891311678041871, 0.7891311678041871
0.7898382745853736, 0.7898382745853736
0.7905453813665603, 0.7905453813665603
0.7912524881477467, 0.7912524881477467
0.7919595949289333, 0.7919595949289333
0.7926667017101199, 0.7926667017101199
0.7933738084913065, 0.7933738084913065
0.7940809152724929, 0.7940809152724929
0.7947880220536796, 0.7947880220536796
0.7954951288348661, 0.7954951288348661
0.7962022356160525, 0.7962022356160525
