X, Y
0.2715290039756343, 0.2715290039756343
0.2722361107568208, 0.2722361107568208
0.2729432175380074, 0.2729432175380074
0.2736503243191939, 0.2736503243191939
0.27435743110038047, 0.27435743110038047
0.27506453788156704, 0.27506453788156704
0.27577164466275356, 0.27577164466275356
0.27647875144394013, 0.27647875144394013
0.27718585822512665, 0.27718585822512665
0.2778929650063132, 0.2778929650063132
0.27860007178749974, 0.27860007178749974
0.2793071785686863, 0.2793071785686863
0.2800142853498728, 0.2800142853498728
0.2807213921310594, 0.2807213921310594
0.281428498912246, 0.281428498912246
0.2821356056934325, 0.2821356056934325
0.28284271247461906, 0.28284271247461906
0.2835498192558056, 0.2835498192558056
0.28425692603699215, 0.28425692603699215
0.28496403281817867, 0.28496403281817867
0.28567113959936524, 0.28567113959936524
0.28637824638055176, 0.28637824638055176
0.28708535316173833, 0.28708535316173833
0.28779245994292485, 0.28779245994292485
0.28849956672411137, 0.28849956672411137
0.28920667350529794, 0.28920667350529794
0.2899137802864845, 0.2899137802864845
0.29062088706767103, 0.29062088706767103
0.2913279938488576, 0.2913279938488576
0.2920351006300441, 0.2920351006300441
0.2927422074112307, 0.2927422074112307
0.2934493141924172, 0.2934493141924172
0.2941564209736038, 0.2941564209736038
0.2948635277547903, 0.2948635277547903
0.2955706345359769, 0.2955706345359769
0.29627774131716345, 0.29627774131716345
0.29698484809834996, 0.29698484809834996
0.29769195487953654, 0.29769195487953654
0.29839906166072305, 0.29839906166072305
0.2991061684419096, 0.2991061684419096
0.29981327522309614, 0.29981327522309614
0.3005203820042827, 0.3005203820042827
0.30122748878546923, 0.30122748878546923
0.3019345955666558, 0.3019345955666558
0.3026417023478424, 0.3026417023478424
0.3033488091290289, 0.3033488091290289
0.30405591591021547, 0.30405591591021547
0.304763022691402, 0.304763022691402
0.30547012947258856, 0.30547012947258856
0.3061772362537751, 0.3061772362537751
0.30688434303496165, 0.30688434303496165
0.30759144981614817, 0.30759144981614817
0.30829855659733474, 0.30829855659733474
0.3090056633785213, 0.3090056633785213
0.30971277015970783, 0.30971277015970783
0.3104198769408944, 0.3104198769408944
0.3111269837220809, 0.3111269837220809
0.3118340905032675, 0.3118340905032675
0.312541197284454, 0.312541197284454
0.3132483040656406, 0.3132483040656406
0.3139554108468271, 0.3139554108468271
0.31466251762801367, 0.31466251762801367
0.31536962440920024, 0.31536962440920024
0.31607673119038676, 0.31607673119038676
0.31678383797157333, 0.31678383797157333
0.31749094475275985, 0.31749094475275985
0.3181980515339464, 0.3181980515339464
0.31890515831513294, 0.31890515831513294
0.3196122650963195, 0.3196122650963195
0.3203193718775061, 0.3203193718775061
0.3210264786586926, 0.3210264786586926
0.3217335854398792, 0.3217335854398792
0.3224406922210657, 0.3224406922210657
0.32314779900225227, 0.32314779900225227
0.3238549057834388, 0.3238549057834388
0.32456201256462536, 0.32456201256462536
0.3252691193458119, 0.3252691193458119
0.32597622612699845, 0.32597622612699845
0.326683332908185, 0.326683332908185
0.32739043968937154, 0.32739043968937154
0.3280975464705581, 0.3280975464705581
0.3288046532517446, 0.3288046532517446
0.3295117600329312, 0.3295117600329312
0.3302188668141177, 0.3302188668141177
0.3309259735953043, 0.3309259735953043
0.3316330803764908, 0.3316330803764908
0.3323401871576773, 0.3323401871576773
0.3330472939388639, 0.3330472939388639
0.3337544007200504, 0.3337544007200504
0.334461507501237, 0.334461507501237
0.33516861428242356, 0.33516861428242356
0.3358757210636101, 0.3358757210636101
0.33658282784479665, 0.33658282784479665
0.33728993462598317, 0.33728993462598317
0.33799704140716974, 0.33799704140716974
0.33870414818835626, 0.33870414818835626
0.33941125496954283, 0.33941125496954283
0.34011836175072935, 0.34011836175072935
0.3408254685319159, 0.3408254685319159
0.3415325753131025, 0.3415325753131025
0.342239682094289, 0.342239682094289
0.3429467888754756, 0.3429467888754756
0.3436538956566621, 0.3436538956566621
0.3443610024378487, 0.3443610024378487
0.3450681092190352, 0.3450681092190352
0.34577521600022176, 0.34577521600022176
0.3464823227814083, 0.3464823227814083
0.34718942956259485, 0.34718942956259485
0.3478965363437814, 0.3478965363437814
0.34860364312496794, 0.34860364312496794
0.3493107499061545, 0.3493107499061545
0.35001785668734103, 0.35001785668734103
0.3507249634685276, 0.3507249634685276
0.3514320702497141, 0.3514320702497141
0.3521391770309007, 0.3521391770309007
0.3528462838120872, 0.3528462838120872
0.3535533905932738, 0.3535533905932738
0.35426049737446036, 0.35426049737446036
0.3549676041556469, 0.3549676041556469
0.35567471093683345, 0.35567471093683345
0.35638181771801997, 0.35638181771801997
0.35708892449920654, 0.35708892449920654
0.35779603128039306, 0.35779603128039306
0.35850313806157963, 0.35850313806157963
0.35921024484276615, 0.35921024484276615
0.3599173516239527, 0.3599173516239527
0.3606244584051393, 0.3606244584051393
0.3613315651863258, 0.3613315651863258
0.3620386719675124, 0.3620386719675124
0.3627457787486989, 0.3627457787486989
0.36345288552988547, 0.36345288552988547
0.364159992311072, 0.364159992311072
0.36486709909225856, 0.36486709909225856
0.3655742058734451, 0.3655742058734451
0.36628131265463165, 0.36628131265463165
0.3669884194358182, 0.3669884194358182
0.36769552621700474, 0.36769552621700474
0.3684026329981913, 0.3684026329981913
0.36910973977937783, 0.36910973977937783
0.3698168465605644, 0.3698168465605644
0.3705239533417509, 0.3705239533417509
0.3712310601229375, 0.3712310601229375
0.371938166904124, 0.371938166904124
0.3726452736853106, 0.3726452736853106
0.37335238046649716, 0.37335238046649716
0.3740594872476837, 0.3740594872476837
0.37476659402887025, 0.37476659402887025
0.37547370081005677, 0.37547370081005677
0.37618080759124334, 0.37618080759124334
0.37688791437242986, 0.37688791437242986
0.37759502115361643, 0.37759502115361643
0.378302127934803, 0.378302127934803
0.3790092347159895, 0.3790092347159895
0.3797163414971761, 0.3797163414971761
0.3804234482783626, 0.3804234482783626
0.3811305550595492, 0.3811305550595492
0.3818376618407357, 0.3818376618407357
0.38254476862192227, 0.38254476862192227
0.3832518754031088, 0.3832518754031088
0.38395898218429536, 0.38395898218429536
0.38466608896548193, 0.38466608896548193
0.38537319574666845, 0.38537319574666845
0.386080302527855, 0.386080302527855
0.38678740930904154, 0.38678740930904154
0.3874945160902281, 0.3874945160902281
0.38820162287141463, 0.38820162287141463
0.3889087296526012, 0.3889087296526012
0.3896158364337877, 0.3896158364337877
0.3903229432149743, 0.3903229432149743
0.39103004999616087, 0.39103004999616087
0.3917371567773474, 0.3917371567773474
0.39244426355853396, 0.39244426355853396
0.3931513703397205, 0.3931513703397205
0.39385847712090705, 0.39385847712090705
0.39456558390209356, 0.39456558390209356
0.39527269068328014, 0.39527269068328014
0.39597979746446665, 0.39597979746446665
0.3966869042456532, 0.3966869042456532
0.3973940110268398, 0.3973940110268398
0.39810111780802626, 0.39810111780802626
0.3988082245892128, 0.3988082245892128
0.39951533137039935, 0.39951533137039935
0.40022243815158587, 0.40022243815158587
0.40092954493277244, 0.40092954493277244
0.40163665171395896, 0.40163665171395896
0.40234375849514553, 0.40234375849514553
0.4030508652763321, 0.4030508652763321
0.4037579720575186, 0.4037579720575186
0.4044650788387052, 0.4044650788387052
0.4051721856198917, 0.4051721856198917
0.4058792924010783, 0.4058792924010783
0.4065863991822648, 0.4065863991822648
0.4072935059634514, 0.4072935059634514
0.4080006127446379, 0.4080006127446379
0.40870771952582446, 0.40870771952582446
0.40941482630701104, 0.40941482630701104
0.41012193308819755, 0.41012193308819755
0.4108290398693841, 0.4108290398693841
0.41153614665057064, 0.41153614665057064
0.4122432534317572, 0.4122432534317572
0.41295036021294373, 0.41295036021294373
0.4136574669941303, 0.4136574669941303
0.4143645737753169, 0.4143645737753169
0.4150716805565034, 0.4150716805565034
0.41577878733768997, 0.41577878733768997
0.4164858941188765, 0.4164858941188765
0.41719300090006306, 0.41719300090006306
0.4179001076812496, 0.4179001076812496
0.41860721446243615, 0.41860721446243615
0.41931432124362267, 0.41931432124362267
0.42002142802480924, 0.42002142802480924
0.4207285348059958, 0.4207285348059958
0.42143564158718233, 0.42143564158718233
0.4221427483683689, 0.4221427483683689
0.4228498551495554, 0.4228498551495554
0.423556961930742, 0.423556961930742
0.4242640687119285, 0.4242640687119285
0.4249711754931151, 0.4249711754931151
0.4256782822743016, 0.4256782822743016
0.4263853890554882, 0.4263853890554882
0.42709249583667475, 0.42709249583667475
0.42779960261786126, 0.42779960261786126
0.42850670939904784, 0.42850670939904784
0.42921381618023435, 0.42921381618023435
0.4299209229614209, 0.4299209229614209
0.43062802974260744, 0.43062802974260744
0.431335136523794, 0.431335136523794
0.43204224330498053, 0.43204224330498053
0.4327493500861671, 0.4327493500861671
0.4334564568673537, 0.4334564568673537
0.4341635636485402, 0.4341635636485402
0.43487067042972677, 0.43487067042972677
0.4355777772109133, 0.4355777772109133
0.43628488399209986, 0.43628488399209986
0.4369919907732864, 0.4369919907732864
0.43769909755447295, 0.43769909755447295
0.43840620433565947, 0.43840620433565947
0.43911331111684604, 0.43911331111684604
0.4398204178980326, 0.4398204178980326
0.44052752467921913, 0.44052752467921913
0.4412346314604057, 0.4412346314604057
0.4419417382415922, 0.4419417382415922
0.4426488450227788, 0.4426488450227788
0.4433559518039653, 0.4433559518039653
0.4440630585851519, 0.4440630585851519
0.4447701653663384, 0.4447701653663384
0.44547727214752497, 0.44547727214752497
0.44618437892871154, 0.44618437892871154
0.44689148570989806, 0.44689148570989806
0.44759859249108463, 0.44759859249108463
0.44830569927227115, 0.44830569927227115
0.4490128060534577, 0.4490128060534577
0.44971991283464424, 0.44971991283464424
0.4504270196158308, 0.4504270196158308
0.45113412639701733, 0.45113412639701733
0.4518412331782039, 0.4518412331782039
0.4525483399593905, 0.4525483399593905
0.453255446740577, 0.453255446740577
0.45396255352176357, 0.45396255352176357
0.4546696603029501, 0.4546696603029501
0.45537676708413666, 0.45537676708413666
0.4560838738653232, 0.4560838738653232
0.45679098064650975, 0.45679098064650975
0.4574980874276963, 0.4574980874276963
0.45820519420888284, 0.45820519420888284
0.4589123009900694, 0.4589123009900694
0.45961940777125593, 0.45961940777125593
0.4603265145524425, 0.4603265145524425
0.461033621333629, 0.461033621333629
0.4617407281148156, 0.4617407281148156
0.4624478348960021, 0.4624478348960021
0.4631549416771887, 0.4631549416771887
0.46386204845837525, 0.46386204845837525
0.46456915523956177, 0.46456915523956177
0.46527626202074834, 0.46527626202074834
0.46598336880193486, 0.46598336880193486
0.46669047558312143, 0.46669047558312143
0.46739758236430795, 0.46739758236430795
0.4681046891454945, 0.4681046891454945
0.46881179592668104, 0.46881179592668104
0.4695189027078676, 0.4695189027078676
0.4702260094890542, 0.4702260094890542
0.4709331162702407, 0.4709331162702407
0.4716402230514273, 0.4716402230514273
0.4723473298326138, 0.4723473298326138
0.47305443661380037, 0.47305443661380037
0.4737615433949869, 0.4737615433949869
0.47446865017617346, 0.47446865017617346
0.47517575695736, 0.47517575695736
0.47588286373854655, 0.47588286373854655
0.4765899705197331, 0.4765899705197331
0.47729707730091964, 0.47729707730091964
0.4780041840821062, 0.4780041840821062
0.4787112908632927, 0.4787112908632927
0.4794183976444793, 0.4794183976444793
0.4801255044256658, 0.4801255044256658
0.4808326112068524, 0.4808326112068524
0.4815397179880389, 0.4815397179880389
0.4822468247692255, 0.4822468247692255
0.48295393155041205, 0.48295393155041205
0.48366103833159857, 0.48366103833159857
0.48436814511278514, 0.48436814511278514
0.48507525189397166, 0.48507525189397166
0.48578235867515823, 0.48578235867515823
0.4864894654563447, 0.4864894654563447
0.48719657223753127, 0.48719657223753127
0.4879036790187178, 0.4879036790187178
0.48861078579990436, 0.48861078579990436
0.4893178925810909, 0.4893178925810909
0.49002499936227745, 0.49002499936227745
0.49073210614346396, 0.49073210614346396
0.49143921292465054, 0.49143921292465054
0.49214631970583705, 0.49214631970583705
0.4928534264870236, 0.4928534264870236
0.4935605332682102, 0.4935605332682102
0.4942676400493967, 0.4942676400493967
0.4949747468305833, 0.4949747468305833
0.4956818536117698, 0.4956818536117698
0.4963889603929564, 0.4963889603929564
0.4970960671741429, 0.4970960671741429
0.49780317395532947, 0.49780317395532947
0.498510280736516, 0.498510280736516
